DistrictID,DistrictName,Total,FireWood,CropResidue,CowdungCake,Coal,Kerosene,LPG,Electricity,Biogas,Other,NoCooking,pctFireWood,pctbiomass, pop ,category,TotalRural,RFireWood,RCropResidue,RCowdungCake,RCoal,RKerosene,RLPG,RElectricity,RBiogas,ROther,RNoCooking,pctRFireWood,pctbiomass,pctbiomass,category,TotalUrban,UFireWood,UCropResidue,UCowdungCake,UCoal,UKerosene,ULPG,UElectricity,UBiogas,UOther,UNoCooking,pctUFireWood,pctbiomass,category
15986, Guna ,241433,176058,"3,362","24,029",105,"1,884","34,184",63,"1,036",369,343,72.92,72," 1,207,165 ",Total,183767,152250,"2,780","22,888",68,244,"4,162",48,"1,006",148,173,82.85,96.93,96.00,Rural,"57,666","23,808",582,"1,141",37,"1,640","30,022",15,30,221,170,41.29,44.72,Urban
15987, Gwalior ,369505,110926,"10,103","69,435",316,"10,872","1,65,061",415,984,397,996,30.02,30," 1,847,525 ",Total,144130,"68,625","7,940","59,395",58,259,"6,690",92,608,226,237,47.61,94.53,94.00,Rural,225375,"42,301","2,163","10,040",258,"10,613","1,58,371",323,376,171,759,18.77,24.37,Urban
15988, Harda ,110981,"83,145","1,661",133,31,707,"22,174",65,"2,748",30,287,74.92,74," 554,905 ",Total,"88,422","76,121","1,466",110,21,175,"7,610",50,"2,725",20,124,86.09,87.92,87.00,Rural,"22,559","7,024",195,23,10,532,"14,564",15,23,10,163,31.14,32.19,Urban
15989, Hoshangabad ,252562,169833,"3,739","12,664",181,"2,273","61,415",94,"1,745",67,551,67.24,67," 1,262,810 ",Total,174226,145885,"3,266","12,387",53,241,"10,384",62,"1,683",26,239,83.73,92.76,92.00,Rural,"78,336","23,948",473,277,128,"2,032","51,031",32,62,41,312,30.57,31.74,Urban
15990, Indore ,615334,114923,"4,870","46,167","3,163","24,516","4,17,170",175,"1,380",356,"2,614",18.68,18," 3,076,670 ",Total,153259,"67,316","2,609","44,238",136,"2,093","35,567",50,823,103,324,43.92,74.65,74.00,Rural,462075,"47,607","2,261","1,929","3,027","22,423","3,81,603",125,557,253,"2,290",10.30,11.92,Urban
15991, Jabalpur ,515029,296679,"5,884","3,987","1,142","11,828","1,92,581",237,778,588,"1,325",57.60,57," 2,575,145 ",Total,236023,217046,"3,431","3,000",80,358,"11,359",116,396,45,192,91.96,94.74,94.00,Rural,279006,"79,633","2,453",987,"1,062","11,470","1,81,222",121,382,543,"1,133",28.54,30.35,Urban
15992, Jhabua ,207621,139161,"44,290","5,479",37,"1,166","16,683",44,299,222,240,67.03,67," 1,038,105 ",Total,190362,134583,"44,159","5,290",14,426,"5,314",40,165,217,154,70.70,96.80,96.00,Rural,"17,259","4,578",131,189,23,740,"11,369",4,134,5,86,26.53,28.54,Urban
15993, Katni ,289026,243266,"2,926","1,055",981,"1,596","38,086",316,384,63,353,84.17,84," 1,445,130 ",Total,234239,223215,"2,457",920,191,291,"6,356",283,326,21,179,95.29,96.83,96.00,Rural,"54,787","20,051",469,135,790,"1,305","31,730",33,58,42,174,36.60,39.22,Urban
15994, Mandla ,249187,226180,"1,561",847,454,"1,073","18,413",63,364,23,209,90.77,90," 1,245,935 ",Total,220889,213087,"1,406",808,167,291,"4,606",60,334,12,118,96.47,97.55,97.00,Rural,"28,298","13,093",155,39,287,782,"13,807",3,30,11,91,46.27,48.01,Urban
15995, Mandsaur ,284411,196797,"31,639","3,535",148,"2,836","47,723",90,726,118,799,69.19,69," 1,422,055 ",Total,229006,179473,"30,730","3,374",68,981,"13,048",72,691,97,472,78.37,93.33,93.00,Rural,"55,405","17,324",909,161,80,"1,855","34,675",18,35,21,327,31.27,33.38,Urban
15996, Morena ,362309,172747,"1,14,197","27,894",116,"1,048","45,113",279,373,224,318,47.68,47," 1,811,545 ",Total,286015,143781,"1,09,652","26,017",51,260,"5,444",220,284,128,178,50.27,97.77,97.00,Rural,"76,294","28,966","4,545","1,877",65,788,"39,669",59,89,96,140,37.97,46.59,Urban
15997, Narsinghpur ,247616,196555,"7,881","9,528",318,"2,100","28,462",113,"2,026",189,444,79.38,79," 1,238,080 ",Total,204994,178192,"7,474","9,460",93,331,"6,936",97,"1,971",162,278,86.93,95.31,95.00,Rural,"42,622","18,363",407,68,225,"1,769","21,526",16,55,27,166,43.08,44.79,Urban
15998, Neemuch ,175666,120807,"15,426","2,062",144,"1,720","34,666",36,192,31,582,68.77,68," 878,330 ",Total,129968,105724,"13,562","1,638",50,413,"8,018",17,161,15,370,81.35,93.09,93.00,Rural,"45,698","15,083","1,864",424,94,"1,307","26,648",19,31,16,212,33.01,38.25,Urban
15999, Panna ,233654,186233,"5,694","27,650",62,291,"13,285",66,87,32,254,79.70,79," 1,168,270 ",Total,209035,171847,"5,408","27,271",28,160,"3,984",63,60,30,184,82.21,97.87,97.00,Rural,"24,619","14,386",286,379,34,131,"9,301",3,27,2,70,58.43,61.28,Urban
16000, Raisen ,274210,210429,"7,973","16,724",83,"3,131","34,499",93,946,21,311,76.74,76," 1,371,050 ",Total,214616,182843,"7,398","16,228",24,238,"6,743",74,895,19,154,85.20,96.22,96.00,Rural,"59,594","27,586",575,496,59,"2,893","27,756",19,51,2,157,46.29,48.19,Urban
16001, Rajgarh ,341848,254857,"9,972","43,065",82,"2,104","30,688",91,429,126,434,74.55,74," 1,709,240 ",Total,289795,230280,"9,366","42,587",57,504,"6,198",85,407,115,196,79.46,97.45,97.00,Rural,"52,053","24,577",606,478,25,"1,600","24,490",6,22,11,238,47.22,49.37,Urban
16002, Ratlam ,293116,184641,"26,026","7,873",322,"4,491","67,830",72,752,469,640,62.99,62," 1,465,580 ",Total,211063,166585,"24,893","7,420",50,564,"10,211",60,686,335,259,78.93,94.42,94.00,Rural,"82,053","18,056","1,133",453,272,"3,927","57,619",12,66,134,381,22.01,24.43,Urban
16003, Rewa ,540373,284034,"11,724","1,95,866",273,"1,586","45,180",196,532,378,604,52.56,52," 2,701,865 ",Total,467403,252654,"10,409","1,91,066",192,526,"11,387",162,415,235,357,54.05,97.25,97.00,Rural,"72,970","31,380","1,315","4,800",81,"1,060","33,793",34,117,143,247,43.00,51.69,Urban
16004, Sagar ,509355,393184,"8,828","32,228","1,328","3,081","68,482",143,961,161,959,77.19,77," 2,546,775 ",Total,376804,330818,"6,355","30,448",145,280,"7,417",99,827,23,392,87.80,97.61,97.00,Rural,132551,"62,366","2,473","1,780","1,183","2,801","61,065",44,134,138,567,47.05,51.26,Urban
16005, Satna ,478753,343855,"10,353","65,547",354,"1,733","55,196",179,746,166,624,71.82,71," 2,393,765 ",Total,390426,304840,"9,521","63,404",62,518,"10,915",139,623,61,343,78.08,96.79,96.00,Rural,"88,327","39,015",832,"2,143",292,"1,215","44,281",40,123,105,281,44.17,47.99,Urban
16006, Sehore ,251586,200443,"3,642","12,695",71,"1,973","30,868",79,"1,515",32,268,79.67,79," 1,257,930 ",Total,206935,182703,"3,305","12,462",38,395,"6,433",73,"1,345",23,158,88.29,95.94,95.00,Rural,"44,651","17,740",337,233,33,"1,578","24,435",6,170,9,110,39.73,41.10,Urban
16007, Seoni ,313274,269246,"2,234","8,886",102,"1,508","26,893",85,"3,848",49,423,85.95,85," 1,566,370 ",Total,277982,255694,"1,912","8,802",37,351,"7,033",84,"3,801",35,233,91.98,95.86,95.00,Rural,"35,292","13,552",322,84,65,"1,157","19,860",1,47,14,190,38.40,39.77,Urban
16008, Shahdol ,248783,211760,"3,098","2,397","5,268",796,"24,255",121,742,43,303,85.12,85," 1,243,915 ",Total,204690,194837,"2,756","2,226",360,178,"3,431",94,624,23,161,95.19,97.81,97.00,Rural,"44,093","16,923",342,171,"4,908",618,"20,824",27,118,20,142,38.38,50.72,Urban
16009, Shajapur ,298266,250154,"5,226","7,306",86,"1,678","32,204",101,943,38,530,83.87,83," 1,491,330 ",Total,243638,224135,"4,821","6,418",44,303,"6,594",87,909,29,298,92.00,96.64,96.00,Rural,"54,628","26,019",405,888,42,"1,375","25,610",14,34,9,232,47.63,50.09,Urban
16010, Sheopur ,144748,"91,767","13,364","26,951",170,428,"11,701",31,198,19,119,63.40,63," 723,740 ",Total,124647,"83,439","12,443","25,828",107,152,"2,445",27,124,9,73,66.94,97.74,97.00,Rural,"20,101","8,328",921,"1,123",63,276,"9,256",4,74,10,46,41.43,51.96,Urban
16011, Shivpuri ,356362,253837,"9,686","54,736",119,"1,455","35,706",148,196,112,367,71.23,71," 1,781,810 ",Total,303041,231436,"8,984","54,421",98,315,"7,119",102,181,104,281,76.37,97.36,97.00,Rural,"53,321","22,401",702,315,21,"1,140","28,587",46,15,8,86,42.01,43.97,Urban
16012, Sidhi ,238474,208716,"6,738","12,439",49,438,"9,569",88,81,114,242,87.52,87," 1,192,370 ",Total,220630,198351,"6,594","12,247",33,266,"2,701",76,70,101,191,89.90,98.50,98.00,Rural,"17,844","10,365",144,192,16,172,"6,868",12,11,13,51,58.09,60.13,Urban
16013, Tikamgarh ,299214,248508,"6,453","21,579",120,510,"21,489",65,141,57,292,83.05,83," 1,496,070 ",Total,253752,221893,"5,963","20,718",48,204,"4,595",44,76,19,192,87.44,97.99,97.00,Rural,"45,462","26,615",490,861,72,306,"16,894",21,65,38,100,58.54,61.76,Urban
16014, Ujjain ,384278,209117,"6,779","34,553",506,"7,727","1,23,526",182,744,196,948,54.42,54," 1,921,390 ",Total,237288,180820,"5,744","33,566",56,433,"15,590",62,586,124,307,76.20,92.84,92.00,Rural,146990,"28,297","1,035",987,450,"7,294","1,07,936",120,158,72,641,19.25,20.98,Urban
16015, Umaria ,144429,128624,"1,524",578,260,338,"12,713",51,191,29,121,89.06,89," 722,145 ",Total,121448,117229,"1,348",554,37,91,"1,889",30,181,24,65,96.53,98.14,98.00,Rural,"22,981","11,395",176,24,223,247,"10,824",21,10,5,56,49.58,51.45,Urban
16016, Vidisha ,297419,171451,"5,724","75,027",166,"2,450","41,617",97,306,97,484,57.65,57," 1,487,095 ",Total,231876,147184,"5,024","73,214",29,269,"5,577",78,250,35,216,63.48,97.24,97.00,Rural,"65,543","24,267",700,"1,813",137,"2,181","36,040",19,56,62,268,37.02,41.16,Urban
16017, West Nimar ,366578,154768,"1,48,844","1,792",150,"3,383","51,538",147,"4,802",283,871,42.22,42," 1,832,890 ",Total,309603,136836,"1,46,939","1,547",62,"1,510","17,019",136,"4,695",270,589,44.20,92.26,92.00,Rural,,,,,,,,,,,,,35.42,
